37.91,0.229,,25,0.3,,,2.01,0.91,
711,1.93,,2080,0.4,,,10.09,1.91,1.2
2082,4.3,,1430.2,0.66,,,9.12,2.39,
63.33,0.33,,479.9233,0.03,,,1.07,1.62,
58.83,0.297,,947.1334,0.07,,,,1.01,
1756.2,3.16,,7043.1128,0.591,,,6.47,1.36,
9.6737,0.08,,6.3566,0,,,0.74,0.29,
557.04,1.372,,985.273,0.4553,,,1.05,1.11,1.77
4.15514,0.0524,,17.48065,0.049,,,1.05,1.11,1.77
2835,4.06,,2313.8024,0.1172,,,1.05,1.11,1.77
133.60001,0.54,,622.9468,0.04,,,11.02,0.67,
960.41,1.837,,75.32571,0.035,,,0.98,0.9,9.67
262.70862,0.84,,772.3269,0.38,,,1.2,1.2,
1708,2.8145,,575.884,0.031,,,1.11,1.02,6.39
1244,2.37,,130.3103,0.41,,,1.32,1.26,
453.019,1.084,,562.24127,0.303,,,0.76,0.83,0.96
921.538,1.74,,1204.25787,0.159,,,0.76,0.83,0.96
298.2,0.87,,282.8687,0.57,,,0.85,0.65,10
1840,2.9,,508.507,0.7,,,,0.99,
10.70871,0.0925,,365.49,0.029,,,0.85,0.92,
896,2.01,,572.094,0.181,,,4.44,1.34,
1951,3.17,,6076.9096,0.64,,,1.08,1.19,
2613,4.1,,1052.0173,0.563,,,2.39,1.35,
471.60001,1.25,,3480.2385,0.27,,,38.41,2.24,
974,1.98,,1709.9254,0.34,,,1.34,1.03,
1544,2.62,,473.547,0.22,,,1.3,1.23,
649,1.44,,451.3186,0.33,,,,0.95,9.7
3568,4.49,,133.4886,0.49,,,,0.95,9.7
5769,6.15,,794.575,0.61,,,,0.93,9.7
3.2696,0.0444,,10.1,0.45,,,,1.09,
1291.5646,2.3928,,29.29,0.11,,,,1.09,
258.17999,0.81,,511.7063,0.23,,,1.22,1.1,
5000,5.8,,260,0.12,,,1.25,1.1,8.4
11.5824,0.0934,,4.81,0.14,,,,0.81,
27.5821,0.1666,,10.8,0.04,,,,0.81,
107.5983,0.4128,,8.58,0.09,,,,0.81,
464.29999,1.29,,680.1562,0.25,,,3.78,1.48,
14763.405,12.4,,8508.3091,0.34,,,1.07,1.14,0.76
330,0.89,,63.566,0.36,,,0.88,0.68,
19.382,0.154,,274.91,0.02,,,1.67,1.29,2.9
931,2.03,,1630.4,0.12,,,1.67,1.29,2.9
4218,5.15,,699.226,0.02,,,1.25,1.3,
1125.7,2.36,,3101.89,0.1,,,11.47,1.35,3.07
11.53533,0.1097,11.5,131.89945,0.251,356,1228,2.34,1.32,4.51
1455,3.4,,2479,0.533,,,12.4,2.4,0.69
94.44,0.415,,143.34133,0.04,,,,1.07,
201.99,0.689,,422.7139,0.048,,,,1.07,
1069.8,2.09,,375.0394,0.074,,,,1.07,
5000,5,,209.7678,0.26,,,,1.07,
653.21997,1.5,,3079.7727,0.41,,,1.03,1.09,
349.7,1.02,,397.27,0.17,,,1.47,1.23,
6005,6.8,,1684.4,0.21,,,1.47,1.23,
1928,2.93,,1411.1652,0.53,,,1.04,0.9,
1299,2.78,,975.7381,0,,,4.63,3.5,
386.29999,1.06,,530.7761,0.5,,,1.04,1.07,
2.1974,0.0379,,384.5743,0.07,,,,1.51,
1039.15,1.988,,1122.57556,0.197,,,0.92,0.97,2.942
103.95,0.45,,1913.3366,0.31,,,1.05,1.2,
176.3,0.76,,708.7609,0.11,,,10.52,1.23,
2730,4.6,,724.62,0.053,,,5.38,1.75,
5.77152,0.0634,,6.44,0.172,,,,1.02,
13.5052,0.1117,,5.59,0.305,,,,1.02,
44.236,0.2388,,674,0.4686,,,,0.93,6.36
1008,1.922,,2080,0.133,,,,0.93,6.36
86.78,0.323,,28.55,0.07,,,,0.6,
528.4,1.32,,385,0.26,,,,1.11,0.3
676.6,1.7,,356.28743,0.155,,,5.01,1.43,
116.596,0.522,,1633.6462,0.207,,,2.29,1.38,4
491.54,1.36,,731.009,0.23,,,2.29,1.38,4
1027,2.45,,270.144,0.52,,,1.21,1.22,
328.55,0.993,,390.9309,0.587,,,1.34,1.21,2.41
5062,6.15,,1640.0028,0.125,,,1.34,1.21,2.41
339.331,0.974,,10710.871,0.38926,,,1.48,1.07,8.66
331.5,1.04,,413.179,0.16,,,3.86,1.64,
2.87589,,8.295,120.7754,0,,,1.41,1.42,
4.07182,0.053,,422.7139,0.0167,,,1.44,1.2,4.28
428.5,1.262,,874.0325,0.031,,,4.67,1.46,
5894,6.7,,861.28,0.38,,,0.96,1.17,3
2918.92,4.187,,845.74563,0.532,,,1.13,1.15,1.622
686.5,1.66,,594.02427,0.04,,,5.14,1.3,
4.75615,0.0522,1.64,7.51,0.09,,1001,0.86,0.9,5.1
17.1784,0.1268,2.39,8.11,0.05,,642,0.86,0.9,5.1
499.39999,1.28,,937.5985,0.34,,,1.28,1.25,
3341.55884,4.21,,260.6206,0.04,,,0.85,0.71,
163.94,0.6,,1706.7471,0.61,,,1.32,1.18,
408.60001,1.29,,778.6835,0.46,,,2.3,1.96,
3452,5.36,,819.97,0.06,,,1.76,1.72,
818.8,2,,826.358,0.04,,,5.03,1.69,
194.3,0.63,,314.6517,0.17,,,1.38,1.15,
391.9,1.02,,261,0.16,,,,0.92,10.7
131.05,0.49,,3140.1604,0.71,,,0.95,0.95,
4191,,,2733.338,0.231,,,,0.93,
842.2,1.88,,235.18,0.22,,,2.16,1.25,
4.6455,0.05,,4.15,0,,,0.72,0.77,8.6
359.51001,1.12,,3391.2461,0.85,,,1.9,1.38,
521,1.5,,486.2799,0.29,,,4.5,1.3,
2.178,,,2.22,,,,1.21,1.08,
3.432,,,5.6,,,,1.21,1.08,
5.1980814,,,5.41,,,,1.21,1.08,
7.951,,,6.08,,,,1.21,1.08,
12.028,,,6.14,,,,1.21,1.08,
820.2,2.1,,4449.62,0.13,,,50.3,1.8,1.6
12.62,0.11,,359.13,0.02,,,1.12,1.12,1.25
248.4,0.8,,603.9,0.075,,,1.12,1.12,1.25
1184.1,2.32,,704.94694,0.024,,,2.13,1.19,
351,1.032,,244.09344,0.184,,,2.13,1.19,
577.2,1.492,,296.85322,0.095,,,3.49,1.33,4.36
2149,3.584,,1150.5446,0.099,,,3.49,1.33,4.36
643.25,1.497,,532.68308,0.128,,,,1.08,6.4
4205.8,5.235,,576.519,0.0985,,,,1.08,6.4
9.6386,0.09094,,10.5547,0.172,,,,1.08,6.4
310.55,0.921,,165.8685,0.0666,,,,1.08,6.4
75.523,0.36,,82.6358,0.25,,,1.48,1.11,
990,2.12,,1620.933,0.6,,,1.72,1.63,
8.4282,0.08,,3127.4472,0.28,,,0.75,0.42,
75.2203,0.362,,249.05159,0.7441,,,1.76,1.12,
1272,2.39,,699.54383,0.08,,,1.76,1.12,
17.24,0.14,,22.1,0.2,,,,1.2,
280.17,0.87,,140.79869,0.238,,,1.11,1.12,2.32
40,0.23,,16.14,0.088,,,,0.99,
641.472,1.331,,635,0.35,,,,0.77,
1207,2.16,,116,0.08,,,0.95,0.93,9.58
75.74,0.341,,13,0.12,,,0.95,0.93,9.58
12.458,0.103,,4,0.12,,,0.95,0.93,9.58
434.5,1.13,,918.5287,0.2,,,0.95,1.02,11
270,0.94,,2040,0.63,,,1.93,1.5,1.76
5144,5.42,,1121.89,0.734,,,,0.81,4
420.77,1.32,,540.29,0.089,,,,1.72,
58.11247,0.2931,,2434.157,0.52883,,,1.51,0.99,
1749.83,2.8373,,5464.221,0.2113,,,1.51,0.99,
6.404,0.07,,85.8141,0.11,,,1.09,1.07,
533,1.36,,2793.7257,0.64,,,21.66,1.86,
225.62,0.81,,915.31,0.31,,,,1.4,2.8
2102,3.6,,1283.98,0.33,,,,1.4,2.8
1145,2.24,,209.7678,0.11,,,1.24,1.1,
359.89999,1.31,,3219.6179,0.17,,,13.58,6.73,
550,1.32,,832.7146,0.59,,,2.47,1.53,
1532,2.57,,864.4976,0.234,,,1.01,0.96,7.56
21.21663,,12.33,1115.5833,0.68,,,1.55,1.41,
323.6,1.16,,858.1,0.21,,,13.5,2,
1290,2.4,,2850.9351,0.54,,,1.75,1.37,
298.43,0.975,,190.06234,0.11,,,4.19,1.39,
29.01,,,8.98,0.11,,,0.7,0.71,10.32
623.8,1.42,,276.5121,0.13,,,1.18,0.98,8.4
6.4898,0.06296,,5.74,0.066,83.5,,0.78,0.79,4.3
16.8191,0.11878,,9.18,0.111,23.5,,0.78,0.79,4.3
44.505,0.246,,15.1,0.0593,,,,1,
410.10001,1.14,,537.1327,0.1,,,3.26,1.7,
110.9,0.5137,,47.6725,0.3,,,2.62,1.47,4.4
71.484,0.34,,2552.1749,0.11,,,1.08,1.24,
14.479,0.1214,,25.74423,0.049,,,1.63,1.14,6.99
3.092514,0.0443,,291.12,0.022,,,,1.21,
213.72,0.843,,697.31902,0.081,,,4.06,1.75,
2278,3.87,,1010.6994,0.148,,,3.13,1.49,
396.03,1.46,,6397.9179,0.26,,,8.13,2.2,
105.9,0.3357,,12.2,0.16,,,0.45,0.45,
510.9,1.4,,535.54355,0.107,,,4.16,1.41,
7462.0575,7.52,,2660.2371,0.73,,,1.05,1.01,6.32
564.1,1.592,,807.2882,0.022,,,4.71,1.69,
9.3743,0.08,,6.3566,0.4,,,0.79,0.63,
962,1.76,,203,0.28,,,,0.78,
2172,3,,171,0.48,,,,0.78,
956,1.85,,127.132,0.26,,,1.5,1.03,
626.51599,1.49,,1255.4285,0.36,,,1.23,1.31,
3070,4.35,,1134.61,0.239,,,1.29,1.06,
6.83776,0.077,,321.0083,0.229,,,2,1.3,
1019.74,2.1,,265.70588,0.251,,,1.27,1.19,2.747
3.0965828,0.0426,,166.218,0.0103,,,1.15,1.04,
3810,4.89,,632.46,0.252,,,1.15,1.04,
766,1.82,,1080.622,0.04,,,5.13,1.36,
461.2,1.203,,476.72,0.137,,,,1.09,
2.21857567,,12.666,359.1479,0,,,0.75,0.79,
2915.03687,3.97,,489.4582,0.31,,,1.14,0.99,
17.111,0.1304,,19.069,0.237,,,1.17,0.98,
1176.45,2.231,,630.89255,0.224,,,1.38,1.07,7.957
4885,5.5,,985.2,0.57,,,1.53,0.91,
1606.3,2.8,,2707.9116,0.259,,,,1.14,2.9
8.880403,0.0814,3.42,,,,812,0.94,0.92,7
28.58059,0.1762,3.23,,,,552,0.94,0.92,7
38.3561,0.215,3.16,,,,499,0.94,0.92,7
24.3556,0.15,,177.9848,0.05,,,0.74,0.66,
74.72,0.32,,16.9,0.13,,355,,0.8,7.81
525.8,1.18,,24,0.32,,185,,0.8,7.81
340.94,1.063,,666.17168,0.082,,,4.41,1.38,
18.20132,0.14,,1264.9634,0.01,,,1.48,1.21,
1378,2.51,,1010.6994,0.23,,,1.42,1.31,
3638,5.02,,2192.9,0.66,,,1.73,1.29,3.3
1333,2.37,,819.97,0.48,,,1.31,1.28,3.12
1035.7,2.07,,251,0.22,,,,1.11,1.9
466.2,1.305,,435.41,0.063,,,,1.36,
11.8482,0.0974,,11.66,0.36,,,,0.88,
33.9239,0.1964,,14.44,0.1,,,,0.88,
606.3,1.565,,508.21017,0.087,,,4.92,1.39,
852.5,1.96,,385.84562,0.243,,,4.92,1.39,
1260,2.41,,5689.157,0.22,,,1.04,1.07,2.9
517.8,1.566,,634.38868,0.011,,,6.43,1.91,1.32
946.6,2.342,,592.43512,0.028,,,6.43,1.91,1.32
3.308958,0.05208,17.318,323.23311,0.038,3440,2132,2.59,1.72,1.7
,487.1,,7656.097,,,1206,,,0.22
1552.9,2.73,,2479.074,0.289,,,1.33,1.12,5.22
1120,2.2,,1999.1507,0.71,,,1.19,1.23,
1920.09998,3.07,,1099.6918,0.23,,,1.1,1.03,
34.905,0.2099,,17.6,0.155,,,,1.02,
1733,2.55,,73.1009,0.37,,,0.78,0.58,
279.8,0.896,,435.41,0.27,,,1.33,1.22,2.84
96.045,0.461,,34.2,0.23,,,,1.42,
673.2,1.74,,647.10188,0.1,,,6.12,1.55,
5.3135,0.0529,,1.93,0.1,,,,0.7,
13.8905,0.1004,,5.33,0.09,,,,0.7,
29.158,0.1647,,10.61,0.11,,,,0.7,
85.5073,0.3374,,14.03,0.06,,,,0.7,
597.0643,1.3649,,472.83,0.95,,,1.13,1.04,
160.07,0.586,,177.9848,0.197,,,0.89,1.05,1.36
1155.7,2.112,,232.0159,0.27,,,0.9,0.94,
18.315,0.1207,,2.7,0,,660,,0.7,5.76
40.114,0.2036,,2.4,0,,508,,0.7,5.76
90.309,0.3499,,4.8,0,,388,,0.7,5.76
147.02,0.509,,4.77,0.29,,,,0.81,
130.08,0.524,,165.265,0.24,,,,1.13,
875.5,2.1,,3146.4,0.08,,,51.1,1.6,2
380.85001,0.95,,397.2875,0.75,,,0.76,0.39,
352.7,1.05,,444.962,0.07,,,4.98,1.25,
3.52474859,,15.581,232.0159,0,,,1.19,1.23,
649.918,1.487,,153.1,0.24,,,,1.04,
442.19,1.13,,410.0007,0.48,,,1.07,1.01,
354.1,1.148,,574.63664,0.028,,,4.92,1.61,
1558,2.656,,212.9461,0.68,,,1.13,1.03,
25.201,0.143,,13,0.15,,,,0.61,
2.24571,0.03,,162.0933,0,,,1.16,1.55,
380.7,1.19,,759.6137,0.076,,,5.27,1.56,
882.70001,1.89,,1773.4914,0.42,,,1.51,1.57,
1.008035,0.02012,1.745,8.83,0,,2128,1.1,1.07,3.8
4.78503,0.056798,,19.95,0,,1265,1.1,1.07,3.8
84.288,0.362,,65.9,0.4,,,,0.89,
1854.4,3.23,,6451.949,0.1641,,,2.04,1.31,4.34
5.75999,0.057638,,1.819,0,,,0.73,0.77,
7.28243,0.067393,,1.72,0,,,0.73,0.77,
10.86499,0.08799,,2.801,0,,,0.73,0.77,
25.1967,0.15417,,2.877,0,,,0.73,0.77,
3.93404,0.05,,6.3566,0.16,,,0.85,0.67,
567.94,1.282,,104.3,0.49,,,,0.87,7
1311,2.56,,400.4,0.07,,,,1.3,3
1334.28,2.497,,706.53609,0.317,,,1.39,1.17,4.75
148.60001,0.61,,333.7215,0.38,,,9.83,0.81,
118.45,0.46,,181.1631,0.37,,,0.93,0.74,
22.6786,0.1455,,8.23,0.12,,,,0.8,
53.7357,0.2586,,17.37,0.07,,,,0.8,
7.12682,0.08,,413.179,0.13,,,1.11,1,
4270,5.32,,826.32,0.517,,,1.2,0.98,
7.78993,0.0695,0.892,3.7,,,701,0.69,0.73,3.8
1319,2.38,,4131.62,0.4,,,1.27,1.02,7.6
3501.3,4.56,,6865.128,0.7621,,,1.21,1.03,7.59
225.7,0.69,,63.566,0.3,,,0.85,0.76,
5501,6.22,,3302.11,0.77,,,1.91,1.05,8.9
3.092926,0.03876,1.602,4.74,0,176.2,1015,0.78,0.81,11
6.76458,0.0653,1.511,4.36,0.062,62.1,782,0.78,0.81,11
46.859,0.237,1.61,16.17,0.138,4.72,410,0.78,0.81,11
22.717,0.1463,1.31,7.3,0.148,12.38,523,0.78,0.81,11
94.2,0.3753,,10.80622,0,,,0.77,0.79,12.46
2247,3.11,,108.0622,0.06,,,0.77,0.79,12.46
2093.3,3.2,,317.83,0.4,,,2.9,1,
6.03607,0.06356,4.71,16.6,0,,1073,1.03,0.92,10
3.83492,0.0507,,20.97678,0.101,,,1.61,1.18,5.69
4682,5.79,,4640.318,0.8102,,,1.61,1.18,5.69
672.09998,1.6,,5288.6912,0.14,,,54.92,2.2,
1728,2.729,,63.566,0.187,,,0.98,0.91,10.165
2266.4,3.396,,355.33394,0.054,,,1.07,1.02,4.586
3724.7,4.94,,460.8,0.51,,,,1.16,4.4
218.47,0.74,,1010.6994,0.404,,,,1.13,
456.1,1.25,,982.05,0.08,,,,1.25,1.3
14.2767,0.1228,9.17,60.5,0.115,,,2.94,1.21,4.9
22482,18.5,,3082.951,0.42,,,,1.67,
1173,2.306,,511.7063,0.123,,,,1.19,6.2
871,1.83,,495.8148,0.08,,,4.1,1.07,
3999,5.14,,673.7996,0.16,,,1.85,1.21,
572.38,1.34,,2660.2371,0.73,,,1.13,1.12,
1189.1,2.28,,1897.4451,0.464,,,1.54,1.34,2
26.6904,0.191,,222.481,0.104,,,1.93,1.31,4.12
528.07,1.167,,4338.2,0.8191,,,,0.75,4.8
730.59998,1.6,,829.5363,0.1,,,1.07,1.12,
1211.17,2.37,,485.32641,0.406,,,1.49,1.21,4.508
141.63,0.567,,359.1479,0.13,,,1.53,1.21,3.43
192,0.747,,2089.644,0.05,,,10.9,1.5,2.4
2058,2.827,,565.7374,0.359,,,0.68,0.71,5.417
17.667,0.121,1.872,17.92,0,,,0.73,0.75,
29.625,0.17,2.149,17.18,0,,,0.73,0.75,
1561,2.77,,2870.0049,0.27,,,1.53,1.47,
4100,5.7,,1906.98,0.56,,,12.73,1.47,
501.75,1.16,,1655.82,0.15,,,,0.82,
745.70001,1.92,,5050.3187,0.4,,,71.23,8.76,
3668,4.92,,1226.8238,0.04,,,1.3,1.11,
535.59998,1.29,,4096.8287,0.35,,,40,1.61,
2.0455,0.034,,11.8,0.22,,,,1.22,
6019.32,6.19,,1423.8784,0.39,,,0.83,0.86,4
1802.29,2.971,,290.81445,0.042,,,1.23,1.08,4.802
3.4442,0.04,,133.4886,0,,,0.94,0.77,
4.12688,0.0568,16.141,371.8611,0.091,,2061,1.56,1.43,1.31
42.378,,,8.47,0.04,,,0.87,0.78,6.9
428.1,1.271,,495.8,0.06,,,,1.23,
2198.14,3.242,,474.83802,0.141,,,0.92,0.94,4.01
18.02,0.125,,211.35695,0.047,,,,0.8,
36.07,0.198,,51.48846,0.015,,,,0.8,
5174,5.448,,1721.04945,0.389,,,,0.8,
379,1.02,,1875.197,0.05,,,1.03,1.02,
1116,2.15,,368.67,0.81,,,1.48,1.06,
6.0881,0.06,,311.4734,0.09,,,0.69,0.82,
8.7836,0.066,,8.4,0,,450,,0.5,
380.2,1.18,,490.09386,0.149,,,6.48,1.53,
1362.3,2.28,,762.792,0.459,,,0.85,0.85,7.4
2443,3.43,,772.3269,0.08,,,0.95,0.84,
311.60001,1.23,,435.4271,0.13,,,10.76,1.97,
2527.83,3.704,,2740.33026,0.162,,,1.02,1.05,2.525
11613,9.89,,2415.508,0.22,,,,0.99,11.6
1157,2.34,,387.7526,0.76,,,1.61,1.12,
1684,2.69,,149.37,0.18,,,0.91,0.92,4.8
847,1.85,,491.68301,0.061,,,4.4,1.17,
466,1.26,,197.0546,0.3,,,1.75,1.7,
16.5535,0.1254,,10.47,0.1,,,,0.96,
51.2053,0.2663,,14.16,0.04,,,,0.96,
271.6737,0.8098,,11.82,0.24,,,,0.96,
0.959624,0.0186,1.7,,,,1669,0.87,0.94,
29.83832,0.1841,2.86,,,,531,0.87,0.94,
8.509,0.07757,,6.9,0.36,88.9,,0.86,0.86,
157.54,0.59,,966.16,0.01,,,10.22,1.13,5.83
2372,3.41,,222.481,0.07,,,,0.94,4.99
3.38773,0.04,,152.5584,0,,,0.84,0.47,
326,1.07,,440.19455,0.066,,,4.45,1.41,
834,,,1897.4451,0.05,,,,1.62,
18.71204,0.1436,9.718,77.55052,0.032,98.09,876,1.28,1.13,4.3
18.1991,0.1508,,104.56607,0.399,,,1.97,1.38,3.63
388,1.1,,2892.1,0.34,,,,1.25,3
551.40002,1.6,,638.8383,0.15,,,5.39,1.84,
916,2.24,,556.2025,0.13,,,5.29,1.78,1.88
1049,2.07,,260.6206,0.27,,,1.38,1.14,
214.67,0.7181,,53.5,0.036,,,1.38,1.07,8.5
117.87,0.4817,,30.7,0.027,,,1.38,1.07,8.5
49.175,0.2687,,16.8,0.09,,,1.38,1.07,8.5
676.8,1.543,,37.9,0.031,,,1.38,1.07,8.5
5700,6.36,,120.6,0.032,,,1.38,1.07,8.5
82.467,0.389,,1195.0408,0.389,,,,1.15,
62.25,0.295,,72.46524,0.645,,,,0.8,
154.378,0.53364,,214.53525,0.054,,,,0.85,
885.5,1.71,,207.22516,0.125,,,,0.85,
1862,2.807,,221.20968,0.16,,,,0.85,
55.01292,0.277,,854.9627,0.6745,,,0.91,0.94,5.65
2720,3.74,,1013.8777,0.03,,,0.91,0.94,5.65
363.20001,1.02,,127.132,0.41,,,1.49,1.37,
14.30944,0.1294,,253.31051,0.28,,,2.56,1.41,
2136.1,3.64,,4128.6117,0.3407,,,2.56,1.41,
685.25,1.623,,3082.31534,0.017,,,2.03,1.21,6.072
2093.07,3.1,,3184.6566,0.637,,,1.1,1.09,2.98
3.2498,0.041,,8.5,0.14,,,,0.87,
4.3123,0.0468,,4,0.2,,,,0.77,4.5
9.6184,0.0799,,6.6,0.06,,,,0.77,4.5
20.432,0.1321,,9.5,0.07,,,,0.77,4.5
51.76,0.247,,5.2,0.02,,,,0.77,4.5
197.8,0.6,,7.1,0.29,,,,0.77,4.5
578.6,1.4,,858.141,0.24,,,8.56,2,1.35
264.14999,0.85,,1484.2661,0.25,,,1.21,1.45,
963,,,807.25,0.74,,,,,
1.3283,,,5838.29,0.081,,,,0.4,
526.62,1.28,,495.79,0.903,,,,0.99,6.4
857.5,1.67,,508.528,0.2,,,0.82,0.83,4.1
431.88,1.17,,708.7609,0.52,,,1.42,1.25,
6700,6.95,,689.66,0.24,,,1.5,0.99,
832.97,1.662,,257.4423,0.042,,,0.85,0.88,3.813
149.61,0.554,,14.4,0.19,3.16,337,1,1.01,
15.56,0.12,,15.8915,0,,,1.02,0.93,
356.21,1.157,,612.45841,0.147,,,5.14,1.63,
327.8,0.92,,190.69,0.83,,,1,0.96,
36.9987,0.238,,810.4665,0.0796,,,1.6,1.32,2.39
472.3,1.19,,184.33,0.61,,,1.32,1,
5.8854,0.0644,,12.19,0.07,,,,1.03,
13.1354,0.11,,8.81,0.07,,,,1.03,
963.6,1.92,,568.89,0.778,,,1.26,0.98,
226.93,0.6813,,59.4953,0.1684,,,,0.82,
342.85,0.8972,,209.0915,0.0974,,,,0.82,
44.073,0.237,,137.62039,0.607,,,0.94,0.92,8.4
3.023573,0.0398,,71.8,0.063,,,,0.92,
4.0845,0.05,,22.2481,0.04,,,1.08,0.96,
1353.6,2.395,,111.42,0.249,,,,,
360.2,1.19,,753.23,0.13,,,5.4,1.74,
2732,4.6,,753.23,0.23,,,5.4,1.74,
359.15,1.28,,731.009,0.06,,,6.2,2.19,0.94
682.85,1.97,,597.5204,0.1,,,6.2,2.19,0.94
712.13,1.93,,2330,0.2,,,23.47,2.1,
778.51,1.814,,484.69075,0.211,,,1.9,1.31,4.201
400.5,1.167,,513.29545,0.066,,,5.01,1.32,
4.94737,0.06,,31.783,0.09,,,1.02,1.03,
2447.1,3.833,,519.96988,0.266,,,1.35,1.25,2.391
8619.9,9.02,,931.2419,0,,,1.42,1.31,2.4
1293,2.353,,1574.464,0.501,,,1.02,1.04,2.16
14.0726,0.1059,,12.77,0.09,,,,0.8,
95.9446,0.3809,,14.31,0.14,,,,0.8,
119.27,0.52,,384.5743,0.27,,,,1.2,
637.1,1.57,,494.54348,0.092,,,4.06,1.27,
872.2,1.93,,334.67499,0.183,,,4.06,1.27,
1827,3.18,,1230.0021,0.705,,,1.52,1.29,2.64
139.35,0.53,,1837.0574,0.076,,,9.09,1.01,7.41
779.9,1.911,,534.27223,0.056,,,5.14,1.53,
492.3,1.2,,104.88,0.096,,,1.01,0.96,5.5
177.11,0.64,,2425.0429,0.07,,,10.64,1.93,
299.36,1.086,,2199.3836,0.05,,,13.2,1.9,1.73
201.9,0.77,,336.8998,0.26,,,2.57,1.5,2.8
600.1,1.6,,797.7533,0.03,,,2.57,1.5,2.8
589.64,1.64,,731,0.02,,,,,
7.10793,0.0719,2.15,,0,,,0.91,0.99,0.414
20.5453,0.1458,2.67,,0,,,0.91,0.99,0.414
2.81805,0.04,,79.4575,0,,,0.77,0.42,
358,0.94,,168.4499,0.24,,,0.83,0.65,
45.791,0.246,,17.8,0.12,,,,0.95,
21.998,0.14,,155.7367,0.17,,,1.12,1.1,
577.6,1.301,,411.58985,0.27,,,,0.87,
5370,5.75,,645.1949,0.17,,,,0.87,
480.5,1.2,,1906.9,0.07,,,21.4,1.1,6.84
2263.12,3.467,,1018.32732,0.493,,,1.1,1.08,3.515
352.2,1.08,,973,0.17,,,1.55,1.36,1.45
2374,3.86,,1540,0.76,,,1.55,1.36,1.45
2496,3.55,,533.9544,0.1,,,0.95,1.08,
1103,2.18,,975.7381,0.03,,,1.02,1.12,2
6.27711,0.07,,626.1251,0.12,,,1.19,1.28,
8.667,0.0785,,10.2,0.1,,,,0.86,7
31.56,0.186,,11.8,0.13,,,,0.86,7
197,0.63,,18.1,0.07,,,,0.86,7
851.8,1.76,,1900,0.4,,,,1,0.102
2124.54,3.318,,633.43519,0.175,,,0.98,1.08,0.919
615,1.36,,85.8141,0.19,,,0.97,0.77,
858,1.88,,561.92344,0.124,,,4.96,1.21,
3658,4.75,,1223.6455,0.22,,,1.46,1.43,
39.475,0.228,,1732.1735,0.423,,,1.22,1.02,8
1245.36,2.187,,984.31951,0.23,,,0.91,0.9,8.14
188.3,0.65,,978.9164,0.19,,,1.53,1.14,
379.1,1.03,,715.09,0.28,,,,1.01,
1750,2.99,,353.42696,0.126,,,2.58,1.16,
51.645,0.292,,572.07,0.627,,,,1.24,
2473,3.85,,2561.6,0.432,,,,1.24,
1255.5,2.38,,161.45764,0.92,,,,1.05,
3.50927,0.05,,155.7367,0.03,,,1.23,1.29,
341.2,1.032,,317.83,0.097,,,3.4,1.26,
7900,8.4,,1792.5612,0.489,,,3.4,1.26,
422.9,1.191,,861.3193,0.11,,,1.58,1.26,3.56
3.97097,0.05,,66.7443,0.09,,,1.37,0.99,
415.4,1.149,,1249.0719,0.856,,,7.47,1.17,7.1
5.7361,0.06,,19.0698,0.09,,,0.97,1.37,
5.39792,0.06,,6.3566,0.06,,,0.78,0.65,
15.299,0.1134,,7.86,0.098,28.35,584,0.78,0.83,
24.451,0.1551,,6.44,0.21,15.17,499,0.78,0.83,
1807,2.98,,425.8922,0.575,,,1.05,1.08,2.71
111.4367,,11.994,1392.0954,0.93,,,1.04,1.15,
0.719573,0.0166,1.613,5.6,,,,1.22,1.18,2.67
1001.70001,1.94,,2310.6241,0.53,,,0.91,1.05,
184.02,0.81,,858.1,0,,,13,2.1,
1047.1,3.3,,8613.193,0.17,,,83.8,4.3,0.15
705,1.58,,740.5439,0.07,,,5.26,2.53,
441.47,1.18306,,534.25,0.162,,,1.18,1.08,
220.078,0.74345,,622.603,0.3663,,,1.18,1.08,
158.991,0.533,,66.6,0.2,,,,0.8,
2.9857,0.04,,108.0622,0.01,,,0.94,0.79,
1313,2.45,,216.1244,0.15,,,1.19,1.13,
799.52,1.373,,31.46517,0.5,,,,0.76,
58.43,0.26,,3.1783,0.11,,,0.71,0.43,
227,0.76,,645.1949,0.3,,,1.38,1.34,
2.1378431,0.0346,,470.3884,0.0119,,,1.46,1.21,3.61
1628,2.73,,143.0235,0.059,,176,1.05,1.02,4.6
3.98442,0.049,2.16,7.25,0.075,,1311,1.05,1.02,4.6
1475,2.86,,2224.81,0.7,,,1.88,1.42,2.24
1634,3.02,,4513,0.723,,,1.5,1.28,
1270,2.72,,1144.188,0.17,,,8.8,1.66,
13.481,0.117,,3941.092,0.05,,,1.55,1.12,
2754,3.58,,489.4582,0.53,,,0.79,0.66,
3.414884,0.0479,,90.42263,0.031,,,2.2,1.26,
2166,3.27,,670.6213,0.2,,,1.1,1.27,
11.8143,0.1066,7.398,34.9613,0.22,,1089,1.75,1.16,7.53
256.78,0.917,,2653.8805,0.677,,,,1.86,
49.77,0.25,,17.98,0.31,,,,0.84,4.4
1179,2.2,,352.7913,0.12,,,1.67,1.03,9
325.803,0.97,,1195.0408,0.35,,,1.14,1.15,2.55
11611.2975,10.5,,1166.4361,0.46,,,1.14,1.15,2.55
10354.8375,9.62,,5364.9704,0.21,,,1.58,1.08,7.75
