77.2548396,,3.28,,,,,1.16,1.1,3.89
3.85691855,,1.01,,,,,0.84,0.88,4.68
1.5432066,,1.12,,,,,1.14,1.03,5.75
33.4177993,,3.36,,,,,0.77,0.81,4.68
2.05333679,,1.11,,,,,1.28,1.12,4.07
219.3217528,,7.22,,,,,1.14,1.11,3.39
56.7771,,3.268,,,,,1.08,1.05,
18.78425728,,2.44,,,,,0.66,0.7,2.88
161.5163345,,2.94,,,,,0.66,0.7,2.88
0.69384285,,0.61,,,,,0.94,0.96,3.55
23.12748644,,1.42,,,,,1.08,1.08,3.02
5.13248562,,1.83,,,,,0.49,0.52,3.72
6.48163,,2.37,7.3,,,,1.32,1.04,5.73
21.2227,,2.52,21.8,,,,1.32,1.04,5.73
198.680179,,2.25,,,,,0.82,0.86,4.37
1.43474156,,1.46,,,,,1.03,1.01,3.47
58.6017925,,2.07,,,,,1,0.99,3.8
25.0824626,,1.95,,,,,1.2,1.13,2.95
89.722292,,1.96,,,,,1.2,1.13,2.95
78.1000231,,3.18,,,,,1.21,1.14,3.09
4.27103091,,1.21,,,,,0.92,0.94,4.47
2.89221751,,1.24,,,,,0.63,0.66,3.8
187.747029,,3.26,,,,,0.79,0.82,4.9
2.54307286,,1.3,,,,,0.99,0.99,3.98
2.16845259,,2.83,,,,,1,1.01,3.63
10.3039,0.091,1.8,1.9,0.045,,,1.06,0.96,8.5
13.0241,0.107,2.87,2.9,0.026,,,1.06,0.96,8.5
22.6845,0.155,3.12,7.3,0.004,,,1.06,0.96,8.5
31.9996,0.195,4.19,8,0.012,,,1.06,0.96,8.5
46.6888,0.25,2.49,2,0.013,,,1.06,0.96,8.5
118.3807,0.466,3.33,25,0.15,,,1.06,0.96,8.5
12.691112,0.107,1.83,,,,,1.15,,
31.719775,0.198,2.21,,,,,1.15,,
6.42200058,,1.75,,,,,1.34,1.21,2.69
81.3151059,,2.47,,,,,0.91,0.94,4.27
51.3285623,,2.66,,,,,0.94,0.96,4.37
19.79191978,,2.27,,,,,1.15,1.11,3.31
5.03728015,,1.23,,,,,1.41,1.3,2.04
4.42157218,,2.01,,,,,0.68,0.71,8.71
1.25275217,,1.65,,,,,1.17,1.11,3.09
0.57103852,,1.34,,,,,0.82,0.86,4.47
4.51005748,,1.46,,,,,0.84,0.88,4.17
37.6467384,,2.19,,,,,1.06,1.05,3.8
3.341815,0.046,1.58,,,,,1.16,,
224.784608,0.761,7.3,,,,,1.16,,
9.69312032,,2.66,,,,,0.7,0.73,4.79
8.79617863,,2,,,,,1.15,1.1,3.16
14.36267939,,3.02,,,,,1.54,1.34,2.09
42.3004954,,2.81,,,,,1.17,1.12,3.55
14.97435694,,1.35,,,,,0.83,0.87,4.27
23.5540725,,1.7,,,,,1.73,1.6,1.12
41.6977827,,2.54,,,,,0.93,0.95,4.9
4.79028459,,1.11,,,,,0.93,0.95,4.27
38.6715075,,2.74,,,,,0.97,0.96,4.07
8.3265153,,1.92,,,,,1.17,1.11,3.09
8.408878,0.076,2.36,,,,,0.84,,
28.574263,0.172,2.4,,,,,0.84,,
2.94902905,,1.38,,,,,0.74,0.78,4.68
13.15141081,,1.91,,,,,1.59,1.29,3.02
42.1917357,,2.04,,,,,0.89,0.92,4.68
4.33946454,,1.67,,,,,0.9,0.93,5.13
2.85234897,,1.28,,,,,0.34,0.35,3.39
17.6700642,,1.84,,,,,0.94,0.95,4.17
108.593329,,1.73,,,,,0.93,0.92,5.5
5.12330347,,1.96,,,,,0.95,0.97,4.37
61.6178167,,3.65,,,,,0.91,0.94,4.57
24.3397804,,2.96,,,,,1,1,4.07
76.5369586,,2.73,,,,,1,1,4.07
4.754,,1.82,11.7,,,,0.69,0.75,6.89
8.92507,,2.18,8.7,,,,0.69,0.75,6.89
5.45298175,,0.8,,,,,0.81,0.9,1.58
3.53232449,,1.59,,,,,1.04,1.03,4.17
62.8916228,,2.35,,,,,0.83,0.87,4.57
11.55562343,,1.97,,,,,0.9,0.93,4.07
17.13263989,,2.64,,,,,0.81,0.84,4.9
76.957857,,1.85,,,,,0.94,0.96,4.47
2.36172433,,1.64,,,,,0.68,0.72,3.24
23.9210791,,2.2,,,,,1.84,1.5,1.58
3.17060005,,1.7,,,,,0.92,0.95,4.37
0.81316672,,1.19,,,,,0.91,0.94,4.47
5.188549,0.053,1.26,,,,,0.67,,
8.041,,1.6,2.8,,,,0.54,0.56,
11.776,,2.53,3.9,,,,0.54,0.56,
24.0862707,,2.77,,,,,0.73,0.76,5.01
2.34451194,,0.82,,,,,1.07,1.01,6.17
18.3027248,,1.47,,,,,0.96,0.97,5.37
2.88890485,,1.67,,,,,0.77,0.81,4.79
210.630591,,3.6,,,,,0.77,0.81,4.79
17.14647302,,1.99,,,,,0.96,0.98,3.98
3.97076766,,1.4,,,,,0.75,0.79,4.79
2.3522658,,1.23,,,,,0.7,0.74,4.9
10.62784997,,2.61,,,,,1.14,1.09,3.8
1.10446351,,1.69,,,,,0.77,0.81,4.57
3.73089898,,1.44,,,,,1.01,1.02,3.98
2.403679,0.036,1.09,,,,,1.21,,
8.990889,0.087,2.6,,,,,1.21,,
2.78786839,,1.02,,,,,0.72,0.76,4.68
65.6478424,,2.22,,,,,0.85,0.88,4.37
1.64680191,,0.87,,,,,0.53,0.55,3.47
1.75583533,,1.73,,,,,0.88,0.91,4.57
5.1856142,,2.34,,,,,1.43,1.26,2.29
8.45808312,,2.36,,,,,1.43,1.26,2.29
33.469743,,2.03,,,,,1.03,1.03,3.72
11.89520511,,1.32,,,,,1,1,4.47
4.45743164,,1.09,,,,,0.71,0.76,3.39
13.5396293,,2.34,,,,,1.95,1.41,2.88
22.70816791,,2.37,,,,,1.28,1.19,2.75
5.968734,0.069,3.42,,,,,1.45,,
13.07163,0.116,2.3,,,,,1.45,,
7.97034958,,2.14,,,,,0.89,0.92,4.57
10.71252541,,2.13,,,,,0.57,0.59,3.39
32.5637069,,2.21,,,,,0.84,0.89,4.37
6.11786898,,1.03,,,,,1.35,1.22,2.88
3.97599768,,1.12,,,,,0.79,0.85,3.63
9.478522,,1.55,,,,,1.18,1.13,3.24
33.2406882,,1.69,,,,,0.86,0.9,4.9
1.00393374,,1.71,,,,,0.75,0.79,4.27
55.8226539,,2.5,,,,,0.82,0.87,4.27
6.11009134,,0.94,,,,,1.23,1.24,1.38
18.7959228,0.1445,8.059,29.875,0.0493,,984,1.61,1.13,5.3
50.790391,0.2804,12.341,584.78,0.0323,,704,1.61,1.13,5.3
9.98969327,,2.41,,,,,0.76,0.8,4.9
1.44259224,,2.56,,,,,1.95,1.58,1.35
26.0204423,,3.2,,,,,0.89,0.92,4.37
0.7698536,,0.89,,,,,0.82,0.86,4.79
6.89225223,,1.59,,,,,1.04,1.04,3.55
37.94563,,2.99,,,,,0.86,0.9,4.17
24.1738579,,2.45,,,,,1.02,1.01,3.8
106.247547,,1.9,,,,,0.97,0.98,4.47
31.80634,,1.07,,,,,0.75,0.8,4.68
2.68505749,,1.32,,,,,0.81,0.84,4.9
7.518496,0.073,1.96,,,,,1.09,,
20.17202,0.141,7.68,,,,,1.09,,
16.8601286,,1.99,,,,,1.14,1.09,3.09
4.89337519,,1.57,,,,,1.3,1.17,3.24
11.17394617,,2.41,,,,,1.05,1.04,3.39
28.5057189,,2.82,,,,,0.99,1,4.27
53.5991044,,2.68,,,,,1.07,1.05,3.55
104.3518976,,1.33,,,,,0.87,0.96,1.55
16.07677615,,2.23,,,,,0.93,0.95,4.47
18.87064068,,2.61,,,,,1.09,1.06,3.39
17.1369543,,2.08,,,,,1.06,1.04,4.17
3.78858982,,1.77,,,,,1.16,1.11,3.39
2.422082,0.035,3.6,,,,,0.84,,
4.125103,0.049,0.92,,,,,0.84,,
10.45843441,,1.33,,,,,0.72,0.76,3.98
5.60014851,,1.51,,,,,0.81,0.85,4.57
25.2034787,,2.36,,,,,0.83,0.86,4.47
2.83265213,,1.32,,,,,1.21,1.08,5.01
16.22371307,,1.51,,,,,0.92,0.94,4.79
8.49642241,,2.08,,,,,0.71,0.74,4.47
66.1849031,,2.23,,,,,0.97,0.98,3.98
2.03231845,,1.25,,,,,0.72,0.78,2.69
7.6847716,,1.47,,,,,0.9,0.93,4.68
15.0447198,,1.15,,,,,1.17,0.94,7.76
4.4379629,0.0553,19.661,137.30256,,,1480,1.48,1.17,
6.312501,0.055,2.15,,,,,0.53,,
12.794585,0.088,1.53,,,,,0.53,,
1.11854972,,1.06,,,,,0.7,0.74,3.02
15.18725932,,2.29,,,,,1.24,1.15,2.95
28.6851324,,2.94,,,,,1.04,1.03,4.17
0.58800076,,1.06,,,,,0.61,0.64,3.47
85.7350285,,3.05,,,,,1.03,1.03,4.27
1.07839035,,1.41,,,,,0.81,0.84,4.9
1.21699766,,1.64,,,,,0.75,0.8,3.55
13.68237119,,1.62,,,,,1.06,1.06,3.63
11.08507637,,2.32,,,,,0.76,0.8,4.47
25.369116,,1.51,,,,,1.38,1.23,3.09
3.177422,0.039,2.34,,,,,0.7,,
41.008011,0.216,2.27,,,,,0.7,,
8.07124073,,1.7,,,,,0.92,0.94,5.13
11.01816836,,2.55,,,,,0.94,0.96,4.17
12.94130146,,2.14,,,,,1.15,1.1,3.24
5.34982412,,1.19,,,,,1.21,1.14,3.47
18.82634264,,2.36,,,,,0.8,0.85,4.68
4.76703963,,1.22,,,,,0.93,0.95,4.79
4.37034536,,1.39,,,,,0.98,0.99,4.07
2.03232507,,1.99,,,,,1.08,1.06,3.8
22.9221266,,1.44,,,,,1.1,1.06,3.8
16.10467749,,2.12,,,,,1.94,1.25,4.37
5.766193,0.064,2.34,,,,,1.22,,
12.465988,0.108,5.87,,,,,1.22,,
21.587475,0.155,2.2,,,,,1.22,,
37.993273,0.227,2.6,,,,,1.22,,
56.268,,1.75,36,,,,0.95,1.03,
7.42693741,,1.52,,,,,0.99,1,3.63
12.00096042,,1.88,,,,,0.82,0.87,4.57
1.91694425,,0.79,,,,,0.8,0.84,4.37
16.301259,,1.22,,,,,0.75,0.8,3.63
13.32351601,,1.33,,,,,1.22,1.18,2.34
7.01075434,,1.82,,,,,1.19,1.13,3.02
17.2923453,,1.45,,,,,1.02,1.02,3.72
94.2887577,,2.29,,,,,0.95,0.97,4.17
0.57736958,,1.54,,,,,0.74,0.78,5.13
86.828989,,1.4,,,,,0.51,0.54,3.72
17.232366,0.135,2.94,,,,,1.26,,
26.695074,0.181,1.48,,,,,1.26,,
9.95661537,,2.71,,,,,1.08,1.06,3.47
10.41725184,,1.42,,,,,1,1.01,4.17
26.7839183,,1.93,,,,,0.89,0.92,4.79
45.1263042,,2.6,,,,,1.25,1.16,2.88
11.94014029,,2.81,,,,,0.76,0.8,4.37
4.16055856,,0.79,,,,,0.9,0.93,4.57
31.0571618,,2.14,,,,,0.82,0.86,4.07
84.5733226,,2.86,,,,,0.9,0.94,4.57
4.14787559,,1.93,,,,,1.48,1.3,2.14
5.19104016,,2.9,,,,,1.57,1.4,1.62
3.410493,0.039,0.73,,,,,0.64,,
13.821375,0.1,1.75,,,,,0.64,,
30.950851,0.17,1.11,,,,,0.64,,
4.8663815,,1.15,,,,,0.96,0.98,4.07
18.5525701,,2.63,,,,,0.8,0.84,4.68
13.62798432,,2.26,,,,,0.74,0.77,5.62
16.8320729,,1.75,,,,,0.94,0.96,4.37
3.70428172,,1.35,,,,,1.77,1.46,1.7
4.35409304,,1.44,,,,,0.83,0.86,4.57
2.93658468,,1.44,,,,,0.83,0.86,4.57
11.32271513,,1.36,,,,,0.69,0.73,3.89
13.71220213,,2.33,,,,,0.82,0.86,4.68
7.46725407,,1.18,,,,,1.21,1.21,1.51
24.3347127,,2.38,,,,,1.28,1.19,2.82
4.164389,0.041,2.37,,,,,0.51,,
5.774464,0.051,0.74,,,,,0.51,,
2.60754383,,1.92,,,,,0.98,0.99,4.57
45.0904643,,1.84,,,,,0.89,0.92,4.79
15.0540329,,1.67,,,,,1.09,1.06,3.89
68.8861915,,1.33,,,,,1.1,0.97,7.08
9.99113313,,1.55,,,,,0.75,0.78,5.62
3.60084276,,1.3,,,,,0.75,0.78,5.62
5.72717226,,1.31,,,,,0.75,0.78,5.62
36.2919336,,2.32,,,,,1.12,1.08,3.55
12.4127754,,1.49,,,,,1.36,1.17,3.72
2.66831376,,1.52,,,,,0.87,0.9,4.37
0.98494017,,0.86,,,,,0.99,0.99,3.89
0.66308526,,1.43,,,,,0.77,0.8,5.25
10.495711,0.099,1.52,,,,,1.36,,
21.869741,0.162,1.58,,,,,1.36,,
100.283134,0.448,2.5,,,,,1.36,,
19.1187753,,1.77,,,,,1.08,1.06,3.8
48.4308991,,2.26,,,,,0.77,0.82,4.47
8.67900242,,1.82,,,,,0.98,0.99,4.27
4.55139967,,1.14,,,,,0.8,0.84,4.9
0.96852602,,1.18,,,,,0.98,0.99,4.17
6.49441289,,1.35,,,,,0.69,0.71,5.25
28.474748,,2.58,,,,,0.76,0.8,5.13
13.0313945,,3.01,,,,,1.2,1.15,3.24
40.9903986,,2.03,,,,,1.09,1.06,4.27
37.3331536,,1.63,,,,,1.15,1.1,3.55
14.435889,0.125,1.4,,,,,1.36,,
29.393195,0.2,2.66,,,,,1.36,,
48.630408,0.28,2.64,,,,,1.36,,
6.03356196,,3.32,,,,,3.38,1.28,4.37
3.0255955,,1.48,,,,,1.23,1.13,3.63
51.1309704,,2.37,,,,,1.09,1.06,3.89
28.625653,,2.49,,,,,0.91,0.94,4.47
6.98152703,,1.42,,,,,2.17,1.45,2.88
3.65691115,,1.48,,,,,1.36,1.23,2.51
12.5720095,,1.19,,,,,1.21,1.14,3.09
40.8365012,,1.6,,,,,0.92,0.94,5.01
3.23941344,,1.01,,,,,1.16,1.11,3.31
23.4774101,,1.75,,,,,1.33,1.21,2.82
15.09,,1.43,0.77,,,,1.61,1.09,
22.804,,1.34,0.9,,,,1.61,1.09,
66.5579057,,1.87,,,,,1.32,1.2,2.82
3.11602791,,1.64,,,,,0.83,0.87,4.37
2.13194651,,1.55,,,,,0.89,0.92,4.57
12.9460978,,1.91,,,,,1.25,1.16,2.88
0.66407381,,1.21,,,,,0.79,0.84,4.47
14.7967458,,0.97,,,,,1.28,1.2,2.75
11.25402929,,2.15,,,,,0.98,1,4.17
11.47685909,,1.54,,,,,0.94,0.96,4.07
2.76122421,,1.12,,,,,1.29,1.2,2.88
7.99019627,,1.52,,,,,1.17,1.1,2.95
15.79186,0.131,2.37,,,,,1.64,,
82.20017,0.393,2.55,,,,,1.64,,
4.69500134,,1.42,,,,,0.93,0.95,4.07
8.63043276,,1.66,,,,,0.8,0.84,4.9
3.27646405,,1.82,,,,,0.93,0.95,4.68
5.57654784,,0.97,,,,,1.28,1.18,2.82
115.6862258,,3.19,,,,,0.97,0.99,3.98
3.81371974,,1.55,,,,,0.89,0.92,4.68
8.3839865,,0.91,,,,,0.83,0.87,4.17
1.68189002,,0.97,,,,,0.99,0.99,4.17
7.12811928,,1.31,,,,,2,1.45,2.57
19.9400874,,2.98,,,,,0.91,0.94,4.37
8.457458,0.079,1.02,,,,,1.13,,
27.50868,0.178,2.9,,0,,683,1.17,1,
87.517905,0.377,1.64,,,,,1.13,,
22.2419092,,1.37,,,,,1.79,1.29,3.55
9.08237046,,1.4,,,,,0.81,0.85,4.9
8.83922659,,1.43,,,,,0.82,0.86,4.68
7.56127224,,1.42,,,,,1,1.01,4.47
16.1288853,,2.29,,,,,0.81,0.85,4.68
13.5630972,,1.88,,,,,0.96,0.97,4.37
16.29595382,,1.91,,,,,0.97,0.98,4.57
18.01621096,,2.47,,,,,1.08,1.06,4.07
2.10433812,,0.52,,,,,0.34,0.35,3.72
28.8432647,,2.37,,,,,0.8,0.85,4.27
16.092,,2.41,16.13,,,,1.03,1.02,3.66
25.5169,,0.84,8.25,,,,1.03,1.02,3.66
0.67933627,,1.44,,,,,0.88,0.91,4.17
11.1726994,,1.24,,,,,1.4,1.05,7.59
2.53573424,,1.22,,,,,1.4,1.05,7.59
5.44832529,,2.1,,,,,0.92,0.99,2
3.83309118,,1.76,,,,,0.85,0.92,2.69
5.42474928,,5.11,,,,,0.59,0.6,6.03
0.84338011,,1.38,,,,,0.75,0.8,3.47
87.9732136,,3.54,,,,,1.12,1.04,5.13
0.56887443,,1.56,,,,,0.79,0.83,4.79
213.257663,,3.11,,,,,0.7,0.73,4.57
2.88676265,,1.34,,,,,0.54,0.56,5.37
6.178196,0.067,1.21,,,,,1.18,,
6.414914,0.068,1.28,,,,,1.18,,
18.010199,0.136,1.55,,,,,1.18,,
110.2869374,,1.18,,,,,1.1,1.03,4.37
0.86838653,,1.7,,,,,0.74,0.8,3.16
11.12830484,,4.92,,,,,0.53,0.54,4.17
2.22649109,,2.4,,,,,0.53,0.54,4.17
0.96286738,,1.61,,,,,0.87,0.9,4.47
0.92990668,,1.52,,,,,1.4,1.18,3.55
4.11584468,,1.51,,,,,0.73,0.78,2.88
33.8786838,,2.86,,,,,0.91,0.93,4.79
42.3514267,,4.18,,,,,1.74,1.45,1.7
14.88801098,,1.8,,,,,1.03,1.02,4.07
4.52158888,,0.98,,,,,0.99,1,4.57
9.33646594,,2.17,,,,,0.69,0.72,5.62
8.129976,0.083,1.76,,,,,1.43,,
31.517586,0.204,2.84,,,,,1.43,,
10.10769068,,1.65,,,,,0.94,0.97,4.9
0.78916165,,1.05,,,,,0.69,0.72,4.17
11.87456832,,1.37,,,,,0.9,0.95,3.24
109.6471842,,2.81,,,,,0.92,0.94,4.57
15.64591713,,2.29,,,,,0.91,0.94,4.27
6.26406846,,1.45,,,,,0.74,0.77,4.9
23.198681,,1.98,,,,,1.3,0.94,12.3
5.77721211,,1.71,,,,,1.3,0.94,12.3
24.4002549,,2.41,,,,,0.67,0.7,4.27
0.93511806,,0.92,,,,,1.05,1.04,3.8
1.34155513,,0.71,,,,,0.93,0.94,5.62
5.317429,0.06,2,,,,,1.18,,
10.105785,0.092,1.26,,,,,1.18,,
0.66502692,,1.55,,,,,1.42,1.27,2.4
132.9968322,,2.99,,,,,0.72,0.79,1.82
2.21571036,,1.66,,,,,0.9,0.93,4.37
3.35183158,,1.93,,,,,0.93,0.95,3.98
4.7683049,,1.84,,,,,1.13,1.09,3.63
44.6169557,,2.36,,,,,1.55,1.32,2.24
3.40165668,,1.58,,,,,1.21,1.14,3.09
14.00947528,,1.03,,,,,0.79,0.82,5.62
27.5722742,,1.94,,,,,1.04,1.04,3.72
2.12823928,,0.7,,,,,1.28,1.16,2.88
6.00253,0.067,1.81,,,,,1.27,,
11.448708,0.103,1.16,,,,,1.27,,
4.4968604,,2.52,,,,,0.53,0.55,4.57
1.76678906,,1.73,,,,,0.53,0.55,4.57
0.91614077,,0.65,,,,,0.67,0.7,4.17
1.87788275,,0.89,,,,,1.16,1.11,3.16
24.7543966,,1.8,,,,,0.72,0.76,4.68
76.613377,,2.97,,,,,1.24,1.16,2.95
1.28958811,,1.46,,,,,0.83,0.88,4.27
0.63400294,,1.53,,,,,0.78,0.82,4.9
3.0091324,,1.28,,,,,0.9,0.93,4.57
7.06317341,,1.12,,,,,0.79,0.82,5.13
59.4970952,,2.83,,,,,0.72,0.78,2.34
11.5789,0.106,2.05,,,,,1.35,,
16.399235,0.133,1.99,,,,,1.35,,
40.5286413,,3.4,,,,,1.83,1.51,1.55
3.57554956,,0.86,,,,,0.79,0.83,4.9
136.205626,,2.6,,,,,0.74,0.8,3.09
2.94194094,,1.25,,,,,0.72,0.76,4.17
13.32196237,,2.15,,,,,1.79,1.49,1.58
7.69993485,,0.92,,,,,1.05,1,6.03
4.77468005,,0.8,,,,,1.05,1,6.03
2.16457097,,1.43,,,,,0.6,0.62,3.98
1.57409027,,0.92,,,,,0.6,0.62,3.89
0.67564949,,1.65,,,,,1.08,1.07,3.47
25.873148,,2.69,,,,,0.99,0.99,4.07
8.436387,0.077,1.47,,,,,0.8,,
18.735753,0.13,1.88,,,,,0.8,,
20.2641684,,1.84,,,,,1.29,1.19,2.88
7.44142113,,1.27,,,,,1.29,1.19,2.88
3.4462039,,0.73,,,,,0.83,0.87,4.37
2.00541269,,0.64,,,,,0.83,0.87,4.37
1.31155557,,1.27,,,,,0.97,0.98,5.01
1.29123275,,1.16,,,,,1.33,1.22,2.51
10.65276707,,2.29,,,,,0.81,0.85,4.47
3.3004192,,1.74,,,,,1.78,1.47,1.66
5.30880656,,1.05,,,,,0.97,0.98,4.68
0.74092842,,1.25,,,,,0.82,0.86,5.01
11.95398936,,2.2,,,,,0.67,0.7,6.46
0.88184115,,1.3,,,,,0.79,0.83,5.01
10.3126,,0.522,0.066,,6.81,,0.44,0.52,
13.7813,,1.197,1.97,,4.63,,0.44,0.52,
23.0881,,1.212,0.64,,2.32,,0.44,0.52,
10.3108245,,1.43,,,,,0.94,0.96,4.79
25.3842686,,2.25,,,,,0.94,0.96,4.07
16.3583055,,1.88,,,,,1.72,1.36,2.75
13.9093583,,1.41,,,,,1.44,1.26,2.24
15.36262753,,1.94,,,,,0.74,0.78,4.57
2.88879862,,0.85,,,,,1.29,1.15,4.37
6.73972381,,1.24,,,,,1.03,1.02,5.01
2.27952666,,0.93,,,,,0.77,0.82,4.37
12.2854603,,2.59,,,,,0.61,0.63,4.47
5.53608151,,2.26,,,,,0.61,0.63,4.47
20.9568158,,2.86,,,,,0.61,0.63,4.47
37.6327084,,2.46,,,,,0.61,0.63,4.47
99.2530951,,1.77,,,,,0.74,0.81,2.09
15.771044,0.127,2.94,,,,,1.3,,
157.072878,0.586,3.38,,,,,1.3,,
